ensemble_size;model_name;mean_absolute_error_mean;mean_absolute_error_std;mean_squared_error_mean;mean_squared_error_std;root_mean_squared_error_mean;root_mean_squared_error_std
30;gpt2_xl_wechsel_german;0.4754895528718848;0.002341421592275329;0.3551570959143319;0.0030979190249721695;0.5959449242935314;0.0025980517666835843
31;gpt2_xl_wechsel_german;0.47539366495651303;0.002207209915941469;0.35496523675396874;0.0030738007853347133;0.5957840155659324;0.0025787982281634367
32;gpt2_xl_wechsel_german;0.47546384564342314;0.002237422290401064;0.35503171144928564;0.002949699444396813;0.5958402402732561;0.0024750042505035375
33;gpt2_xl_wechsel_german;0.4754759249303466;0.0022607382076051895;0.3550562246511269;0.003016435146356513;0.5958605794172684;0.002530009603347683
34;gpt2_xl_wechsel_german;0.4753945124616667;0.0021995185536935577;0.35498109245599146;0.002964832649785065;0.5957977093098616;0.0024876143871457746
35;gpt2_xl_wechsel_german;0.47534554379677124;0.0022337507425925986;0.3549651167981794;0.002971113581664845;0.5957842838060848;0.002492022878852985
36;gpt2_xl_wechsel_german;0.4753789509003597;0.002163021033419256;0.3550095064208072;0.002943560443839903;0.5958216277108779;0.0024699136097649423
37;gpt2_xl_wechsel_german;0.4752535360097155;0.002128140723798573;0.3546928458525399;0.00282342227939752;0.5955562415908389;0.002369508241077935
38;gpt2_xl_wechsel_german;0.4753424762998259;0.002043941399323768;0.35488075296384364;0.0028055141094093686;0.5957140418201202;0.0023534827514430606
39;gpt2_xl_wechsel_german;0.4752878135473501;0.0020643422263087055;0.35476887976827515;0.002759351328984023;0.5956202820454106;0.002316192818106241
40;gpt2_xl_wechsel_german;0.4754049928504008;0.001929070992683427;0.35490373226924526;0.002679663889849982;0.5957337362563149;0.0022478452225251585
41;gpt2_xl_wechsel_german;0.4753155087592412;0.002035243087210478;0.35477775091799024;0.002689178841730078;0.595627959847808;0.0022559820442126354
42;gpt2_xl_wechsel_german;0.4752612813909615;0.001923434530393756;0.35474405009914906;0.002633362799264867;0.5955998414758058;0.0022099359630130882
43;gpt2_xl_wechsel_german;0.4752845506784609;0.001873221622633417;0.3547705582573024;0.0025398382604324347;0.5956223802136831;0.0021314288348206196
44;gpt2_xl_wechsel_german;0.47535515136925177;0.00196321839571465;0.3548727132324644;0.0026806129018239573;0.5957076973766663;0.0022489055628333613
45;gpt2_xl_wechsel_german;0.4752469757981917;0.0018558298145171575;0.35468691447116724;0.0025497197771580556;0.5955521301934694;0.0021399234704576322
46;gpt2_xl_wechsel_german;0.4752326821892683;0.0018418979403532635;0.35471469901214836;0.0024932137735009813;0.5955756238608396;0.0020927624269396574
47;gpt2_xl_wechsel_german;0.4752545268523083;0.0018743044146197385;0.35470931520903487;0.0025230649017801425;0.595571017150632;0.002117362136980128
48;gpt2_xl_wechsel_german;0.47522563184566535;0.0018446233966608755;0.3546634026420274;0.0024279095129777608;0.5955327491851342;0.0020375086413538324
49;gpt2_xl_wechsel_german;0.4751863334424437;0.0018631897616473725;0.35459121343052474;0.0025396426887250613;0.5954718086622182;0.0021314460192695048
50;gpt2_xl_wechsel_german;0.475279208159997;0.0018240336426905534;0.35469135011964026;0.002494060228703858;0.5955560212620827;0.0020928540694550445
51;gpt2_xl_wechsel_german;0.4752297484231525;0.001795032434731628;0.3546958214210784;0.002412417063874809;0.5955600112770992;0.002024472076199233
52;gpt2_xl_wechsel_german;0.4751736482520651;0.0018915383908216239;0.35463537351804053;0.002538211663034411;0.5955088900190046;0.0021307196764926446
53;gpt2_xl_wechsel_german;0.47528518493672267;0.001755428806198058;0.3546768832009488;0.0024118333006930017;0.5955441116688449;0.0020244396437118593
54;gpt2_xl_wechsel_german;0.4752362017586135;0.0017010799259818184;0.35463529116141973;0.0022783263861356103;0.5955095608457298;0.0019125272561536111
55;gpt2_xl_wechsel_german;0.47522917961113476;0.0017294270366114747;0.35465383727713506;0.002315061532994943;0.5955250339839043;0.0019429231984846255
56;gpt2_xl_wechsel_german;0.47527575678500433;0.001822621960841368;0.3547152294719465;0.0024358571944551747;0.5955762368137757;0.002044454568222865
57;gpt2_xl_wechsel_german;0.47519905602117474;0.0017123944711718397;0.35456187731482514;0.0022939403335546274;0.595447876407271;0.0019254880942917152
58;gpt2_xl_wechsel_german;0.4752267058947628;0.0017130655117445447;0.3546023933018704;0.0023195156713693927;0.5954818256144482;0.001947423223337837
59;gpt2_xl_wechsel_german;0.4752135628636695;0.0016407636466818122;0.3546404700640605;0.002299533896353734;0.5955138520690804;0.00193022892154999
60;gpt2_xl_wechsel_german;0.4751942174628228;0.0016226984812369003;0.35453602652245564;0.002205670061118629;0.5954264025094651;0.001851795409229348
1;gpt2_xl_wechsel_german;0.4726106306150455;0.014737312826053199;0.35093501239544606;0.02136108784951697;0.5921247030087139;0.017990890874088325
2;gpt2_xl_wechsel_german;0.4632346516053151;0.0110410509860646;0.335054692023562;0.015312485098205103;0.5786898173496745;0.013151436409833846
3;gpt2_xl_wechsel_german;0.46025767781235094;0.0090028985809121;0.330177366058368;0.012254853767025734;0.574512730083387;0.010611391621014278
4;gpt2_xl_wechsel_german;0.4575100861001155;0.00757849506369658;0.3260006526878141;0.010459708969422837;0.5708917626924195;0.009128598417342104
5;gpt2_xl_wechsel_german;0.45688630191405455;0.006824684750530505;0.32469215231163484;0.009307387555194056;0.5697594876510029;0.008145237147516358
6;gpt2_xl_wechsel_german;0.4559560947666439;0.006023448165263692;0.32325899349858;0.007936758295096429;0.5685160889349445;0.006964095010403044
7;gpt2_xl_wechsel_german;0.45575710933588437;0.006008255137958255;0.3229849966019092;0.00798835416798743;0.5682744907027077;0.007010632457570137
8;gpt2_xl_wechsel_german;0.4555934214725138;0.005423557780452111;0.3224810809097056;0.007336531118953955;0.5678376248421053;0.006446260750295811
9;gpt2_xl_wechsel_german;0.4551352731609941;0.005086841771289382;0.32192658663611345;0.0069898853155547815;0.567352457797112;0.00614923416130157
10;gpt2_xl_wechsel_german;0.4548709447746032;0.004765229460279686;0.3214146898085048;0.006439310176614706;0.5669061281471355;0.00567131744579404
11;gpt2_xl_wechsel_german;0.4549119053672352;0.004554656285111617;0.3214075879211123;0.006231124049792725;0.5669017166309538;0.00548285178108387
12;gpt2_xl_wechsel_german;0.45458887993938835;0.004329398307565615;0.3208984701162354;0.005774787025270836;0.5664561611649099;0.005090531215565846
13;gpt2_xl_wechsel_german;0.4546064126373978;0.004200877421829068;0.32070135371523917;0.005614679475863398;0.5662833642860993;0.004952734359247108
14;gpt2_xl_wechsel_german;0.4542553644797135;0.004015168570026654;0.3204108331096938;0.005363836458797724;0.5660286506594332;0.004735204802258287
15;gpt2_xl_wechsel_german;0.4543255019504367;0.003890951994863418;0.3204280598325147;0.005384427334144143;0.5660437498959794;0.004749272765842023
16;gpt2_xl_wechsel_german;0.45409916135754697;0.0037399889717740437;0.3201284097645788;0.005168636690577335;0.5657805459386676;0.004561184750580633
17;gpt2_xl_wechsel_german;0.4542613747851154;0.0036601393132748724;0.3202421704190693;0.0050472607657243455;0.5658819011703164;0.004456928443464572
18;gpt2_xl_wechsel_german;0.45404708519310677;0.003572335750939798;0.3198980273219989;0.0048340330747039684;0.5655792056085271;0.004267049676140717
19;gpt2_xl_wechsel_german;0.45403796889306425;0.003413570320168004;0.3197444213389429;0.004773944768741533;0.5654437799423362;0.0042155467378714884
20;gpt2_xl_wechsel_german;0.45401150566720494;0.003302791608545381;0.3197977057113794;0.004458628180985562;0.565492900300573;0.003937121022799724
21;gpt2_xl_wechsel_german;0.45414688045627144;0.0033252707586425277;0.31996368334403735;0.004511677337923858;0.5656393082611413;0.003983988712410021
22;gpt2_xl_wechsel_german;0.45397486183207614;0.0032292927520717082;0.3197559274392126;0.004468049005161008;0.5654558923472898;0.003946748759160653
23;gpt2_xl_wechsel_german;0.4539286731821966;0.003062003498085486;0.31966177347224156;0.0042342109738959036;0.5653740250215868;0.003741564169354607
24;gpt2_xl_wechsel_german;0.4538356170261628;0.0030605783238454374;0.31948994765629546;0.004180049709062499;0.5652223527109054;0.003695037963410164
25;gpt2_xl_wechsel_german;0.45396027177225057;0.0030206529269686403;0.31959821808944155;0.00411249827931304;0.5653185038809921;0.0036359977554456108
26;gpt2_xl_wechsel_german;0.4537368566485335;0.002949435405566321;0.31927063631757563;0.004049368176305398;0.5650290405743076;0.00358224199522943
27;gpt2_xl_wechsel_german;0.4538705391145619;0.0029019321126678966;0.31954271838448384;0.004018424005254156;0.5652699546965195;0.003550959192898583
28;gpt2_xl_wechsel_german;0.4538361871707397;0.0028281890456964102;0.31939432085331193;0.0038988454705746185;0.5651393129030381;0.0034481523383910638
29;gpt2_xl_wechsel_german;0.45369104368466967;0.0027591189833428833;0.3192218366648953;0.0037715384117349947;0.5649873664243802;0.0033352015391091643
30;gpt2_xl_wechsel_german;0.4537276023943392;0.002669636092738778;0.3193537611045323;0.0036910999609894753;0.5651045255384617;0.00326296911568322
31;gpt2_xl_wechsel_german;0.45363647053648914;0.0026191795839442945;0.3190439712067016;0.0036377245603578987;0.5648306201197449;0.0032174732291836167
32;gpt2_xl_wechsel_german;0.45361080308393464;0.0026612749483103135;0.31903825962532134;0.0036788527069928335;0.5648253488006063;0.0032550842028045922
33;gpt2_xl_wechsel_german;0.45363162072234114;0.002610362752053249;0.31913328315779405;0.00366777636977951;0.5649095134055317;0.0032458214795221397
34;gpt2_xl_wechsel_german;0.4536417208842311;0.0025738505046958514;0.31904967574187687;0.003479104344936234;0.5648364427021031;0.0030786710975117815
35;gpt2_xl_wechsel_german;0.4537383660147156;0.002378122829387918;0.3192105009960108;0.003363019078780626;0.5649793442418475;0.0029749666367726484
36;gpt2_xl_wechsel_german;0.45374686580669005;0.002412186152387463;0.3191952727378635;0.0033829188927991713;0.5649657732642682;0.0029927803972806966
37;gpt2_xl_wechsel_german;0.4536342232878143;0.0023644657637437194;0.31899576990404577;0.0032992914260270025;0.5647895690673843;0.002919091951599847
38;gpt2_xl_wechsel_german;0.45359204167285777;0.0023488783234363836;0.31901401558806797;0.0032318977791696395;0.564806022314343;0.0028602318865862024
39;gpt2_xl_wechsel_german;0.45354336471272555;0.0023551782285311895;0.3189238275551997;0.003350654319212636;0.5647256363272417;0.0029651344004875584
40;gpt2_xl_wechsel_german;0.4534579276540256;0.002283581275230503;0.31880367943244103;0.003136963765802615;0.5646202075695848;0.0027763906182905946
41;gpt2_xl_wechsel_german;0.453576541457814;0.002334222552975141;0.31887215954866466;0.003232139830378271;0.5646804256473074;0.0028608781982575634
42;gpt2_xl_wechsel_german;0.4535991993481219;0.002305804475848469;0.31892715002545935;0.0031820852740387924;0.5647293400722986;0.002816099675532947
43;gpt2_xl_wechsel_german;0.4537123529279743;0.0022835936155389106;0.3190628089186843;0.003165614033970356;0.5648495171350622;0.0027999554857151775
44;gpt2_xl_wechsel_german;0.45367348316984235;0.0022438288276982535;0.31904388985075244;0.003084421726069688;0.5648331153422212;0.0027293062609965034
45;gpt2_xl_wechsel_german;0.4535019029097565;0.002140185269609732;0.3188489953626944;0.003005277041667437;0.5646608937892804;0.002660350587899136
46;gpt2_xl_wechsel_german;0.4536291994455062;0.0021581520157720243;0.318949551909907;0.0029824736355717283;0.5647500273611945;0.002639217859062111
47;gpt2_xl_wechsel_german;0.4535852669171448;0.002161349951393731;0.3188892164865407;0.0028933098141620526;0.5646969660885779;0.0025611591973081146
48;gpt2_xl_wechsel_german;0.45357205088828245;0.002188647787032519;0.3188497581590399;0.0030015777475341245;0.564661584747098;0.0026570528532349636
49;gpt2_xl_wechsel_german;0.4535156655691521;0.0021269916095968053;0.3188001360938286;0.002863992505172386;0.5646182039872842;0.0025350041911530903
50;gpt2_xl_wechsel_german;0.4535565554840796;0.00212764796869914;0.31878398621996024;0.0029912772528217254;0.5646033826509077;0.00264830750561305
51;gpt2_xl_wechsel_german;0.453479155163146;0.0021077093179033995;0.31871212698772494;0.002851240943920776;0.5645403080010055;0.0025246789616006535
52;gpt2_xl_wechsel_german;0.45372402961315667;0.0020772731884723945;0.31905826145912497;0.0029203700703877623;0.5648465199163449;0.0025840035977718486
53;gpt2_xl_wechsel_german;0.45345378441462203;0.0020155422300443303;0.3187126294151283;0.002849038437990283;0.5645407647458878;0.002522045989370979
54;gpt2_xl_wechsel_german;0.45353685176421793;0.0019558942137682103;0.31879727457715584;0.0027214808812246246;0.564616219860071;0.0024092846931524376
55;gpt2_xl_wechsel_german;0.45362060860874664;0.001985569536144804;0.31894346438020826;0.0027587916345957124;0.564745526762146;0.0024413813091282628
56;gpt2_xl_wechsel_german;0.45349258131468884;0.0019080628510744037;0.3187819889264921;0.0026424990772415846;0.564602977339636;0.002339311456191684
57;gpt2_xl_wechsel_german;0.4535790827296286;0.0019423502111004447;0.3188030154243103;0.00271055068889364;0.5646213450605845;0.0023995591618420848
58;gpt2_xl_wechsel_german;0.4535036489012167;0.0019267342574353023;0.3186506761361067;0.0026334131721928136;0.5644867096998447;0.0023315540942064157
59;gpt2_xl_wechsel_german;0.4534934190150437;0.001918435087122556;0.31871135066680106;0.0026925741180965335;0.5645402299101291;0.0023843584011175993
60;gpt2_xl_wechsel_german;0.4536054320347409;0.0018322235314038827;0.3188038303315852;0.002539662026805553;0.5646226880654174;0.0022484458802810555
1;gpt2_xl_wechsel_german;0.45929815428067483;0.018389579236900395;0.3594625789543387;0.02603722109492166;0.5991742849716166;0.021288691633855827
2;gpt2_xl_wechsel_german;0.4487777286976757;0.011171943904370577;0.3444996302633217;0.014839232179877067;0.5868079216984274;0.01249998179352476
3;gpt2_xl_wechsel_german;0.44530686899612554;0.008706402527301711;0.33937594712856317;0.011680889945560071;0.5824745702608566;0.009971035530160518
4;gpt2_xl_wechsel_german;0.443756340163453;0.007696234850054686;0.3373528406593108;0.010205312124238653;0.5807551107221259;0.008741764575289697
5;gpt2_xl_wechsel_german;0.4428077284530769;0.006419094431024219;0.33595338261580365;0.008354886462193923;0.5795703078377074;0.0071897553010819605
6;gpt2_xl_wechsel_german;0.44221792613419986;0.0064879296853750865;0.3353971376033257;0.008166798358915749;0.5790922403150218;0.007025964305962529
7;gpt2_xl_wechsel_german;0.44144574343428855;0.00553589306059838;0.33431377377216703;0.00711791857561048;0.5781661328360095;0.006142828987429588
8;gpt2_xl_wechsel_german;0.4410158997408197;0.005262567297041208;0.333974781092162;0.006873174037838539;0.5778750978006318;0.005931915516435142
9;gpt2_xl_wechsel_german;0.4408811939209831;0.005022310467464387;0.3338597209757876;0.006580335196857841;0.5777780484126411;0.005681551574718445
10;gpt2_xl_wechsel_german;0.44066229075959207;0.004737707454148019;0.3334437778896561;0.006181563306542847;0.577421181767408;0.0053465242267898404
11;gpt2_xl_wechsel_german;0.44056643120870637;0.004485166185803203;0.33330264246746194;0.005866317888738065;0.5773014100119924;0.005074467050218186
12;gpt2_xl_wechsel_german;0.44024258184959997;0.0043381915218536635;0.33307713238005227;0.005940957122917925;0.5771055224774538;0.0051356285648669325
13;gpt2_xl_wechsel_german;0.44002333403122956;0.004161051777700938;0.33291979599487476;0.005393800071260756;0.5769731596229004;0.004668068176728394
14;gpt2_xl_wechsel_german;0.4400575669037683;0.004068743907497337;0.3327907589434799;0.00524309484952114;0.5768623729687242;0.004536758595234952
15;gpt2_xl_wechsel_german;0.43961601225775493;0.0036900328450966556;0.3323310166470365;0.004883414837151362;0.5764660901435578;0.004228645537117098
16;gpt2_xl_wechsel_german;0.43988812321687254;0.003546848917602677;0.33254340409766536;0.004683431622670677;0.5766515110648885;0.00405651816034414
17;gpt2_xl_wechsel_german;0.4395544873492036;0.003604580567885368;0.33224181855066953;0.0047276722580667785;0.5763897024123655;0.0040922182131248866
18;gpt2_xl_wechsel_german;0.43960070008286845;0.003500365481704207;0.33233926385472046;0.004645876268684324;0.5764746967761496;0.004025423654968443
19;gpt2_xl_wechsel_german;0.43922775407887243;0.0033988946431787177;0.3318272338608029;0.004333125253183942;0.5760322247165529;0.0037582007628304904
20;gpt2_xl_wechsel_german;0.43942943961551545;0.0033166589921131283;0.33208230172624614;0.0043814038318037395;0.5762533223790761;0.003797972870114606
21;gpt2_xl_wechsel_german;0.4393423885104791;0.003104454363772169;0.33191840955679786;0.004140175848850216;0.5761124372179944;0.0035891672657831337
22;gpt2_xl_wechsel_german;0.43931266968900845;0.003090129279413827;0.3319341728156397;0.004001457254791176;0.5761268481648788;0.0034698240474658843
23;gpt2_xl_wechsel_german;0.4391317456717391;0.0029694806625480998;0.33168335815392935;0.0039533249607331886;0.5759093764711332;0.003429286597252285
24;gpt2_xl_wechsel_german;0.4390248916180564;0.0029330626024509695;0.3316937904225296;0.003827499719728985;0.5759190702419775;0.003320539131899967
25;gpt2_xl_wechsel_german;0.43917683786645306;0.002788861633686081;0.3316885798466128;0.003769296564110595;0.5759148396601051;0.0032692497429463096
26;gpt2_xl_wechsel_german;0.4393691990632304;0.0028589176451190835;0.3320944064781408;0.003730182621362145;0.5762672607467689;0.0032343671232482668
27;gpt2_xl_wechsel_german;0.4391746732753511;0.0026779910891334986;0.33180684523345577;0.0035602048756489396;0.576018501227293;0.0030888538873227044
28;gpt2_xl_wechsel_german;0.43894640538290464;0.002746709908413068;0.3316034393593895;0.0037220891894059814;0.5758411438516007;0.003229060839321277
29;gpt2_xl_wechsel_german;0.43900988396187685;0.0027414363802880917;0.3314174040195242;0.003469513851260483;0.5756807584565636;0.0030128789951205455
30;gpt2_xl_wechsel_german;0.43890952479969847;0.0027877328103565226;0.33163741812632813;0.003631316030411759;0.5758710806896119;0.003150631394642351
31;gpt2_xl_wechsel_german;0.438938075458579;0.0025866059058214635;0.33163904454349974;0.003378692856210297;0.575873646398928;0.0029319828146945953
32;gpt2_xl_wechsel_german;0.43905841067954493;0.0025329064562904296;0.3315782725991336;0.003302394720030874;0.5758212124346657;0.0028656799414748047
33;gpt2_xl_wechsel_german;0.43898246746703823;0.0024796923879508367;0.33160689120175324;0.0032430544057143206;0.5758463129788556;0.00281477412295767
34;gpt2_xl_wechsel_german;0.4387967615490894;0.0024282412798353925;0.33139084630274096;0.0032398137986944927;0.575658702490085;0.0028129099943306774
35;gpt2_xl_wechsel_german;0.4389053241891753;0.0024355400679387422;0.33148659322030594;0.003315200361835866;0.5757415388471399;0.0028778374139772187
36;gpt2_xl_wechsel_german;0.4388891011960779;0.0024379503143278736;0.33143492865731117;0.003096049460194021;0.5756975864291949;0.0026879102985324092
37;gpt2_xl_wechsel_german;0.43886104913739166;0.0023985482985465927;0.3313333254903474;0.0030676023359591316;0.575609450402374;0.002663304529322151
38;gpt2_xl_wechsel_german;0.4387952821033687;0.0023059551505160676;0.33130264662826664;0.003063823202267584;0.5755828079894808;0.0026617400457496078
39;gpt2_xl_wechsel_german;0.43877869425937416;0.002224571923543891;0.33135173988612826;0.0029561014574489767;0.5756258835122536;0.0025668473991884233
40;gpt2_xl_wechsel_german;0.43878540107964237;0.0022453732807448216;0.3314290621062778;0.0029852038567447477;0.5756929310500805;0.002591903394899969
41;gpt2_xl_wechsel_german;0.43880413792015666;0.0022696167016003814;0.3312910596807149;0.0028733628094522335;0.575573487814805;0.002495201684656368
42;gpt2_xl_wechsel_german;0.4387561041825475;0.0021915052579375757;0.33139221636683397;0.002868891716658557;0.575661375038212;0.0024907548672061775
43;gpt2_xl_wechsel_german;0.4387871299644538;0.002185078644937866;0.33137143778667294;0.0028666025652680075;0.5756433343530881;0.002489095644715591
44;gpt2_xl_wechsel_german;0.4386908419468341;0.0021002885467215544;0.33120254388794484;0.002796830423971274;0.5754968709830702;0.0024292546012907898
45;gpt2_xl_wechsel_german;0.4387681306556158;0.0021477523360794977;0.3313003150589009;0.002810687162668872;0.5755817606562791;0.0024408638911240306
46;gpt2_xl_wechsel_german;0.43872903537939173;0.0020656882193195556;0.3312244809495143;0.002773498956770703;0.5755160166429375;0.0024085967487602585
47;gpt2_xl_wechsel_german;0.4386902923160101;0.002096488451411694;0.33115910668128545;0.002761001850389797;0.5754592618202462;0.002398002710691003
48;gpt2_xl_wechsel_german;0.4386969759345149;0.001996175232344638;0.3312400885219233;0.002630552972052437;0.5755300799253944;0.0022849165930608224
49;gpt2_xl_wechsel_german;0.4386389716482617;0.0020974079996964002;0.3311523139688559;0.002785921115970603;0.5754532660618451;0.0024204144312065957
50;gpt2_xl_wechsel_german;0.4386241810485407;0.0020351883821279086;0.3312102133984185;0.0026731168238142487;0.5755039775610603;0.002321766658428393
51;gpt2_xl_wechsel_german;0.4386473195801122;0.0020308135469580043;0.3312099586640591;0.002726186514367702;0.5755035684683549;0.002367900166899957
52;gpt2_xl_wechsel_german;0.43861750498769114;0.0020357302604637733;0.3311202287316587;0.00265722955940093;0.5754258459930398;0.0023086413055440234
53;gpt2_xl_wechsel_german;0.4386453337211102;0.0019664497936881463;0.33118274947035203;0.002539966642164374;0.5754805711117352;0.0022060394086605407
54;gpt2_xl_wechsel_german;0.43853384862144573;0.0020058010611090703;0.33107395106175297;0.0026581123639705185;0.5753856302895015;0.0023092966367610746
55;gpt2_xl_wechsel_german;0.43865655680535315;0.0019148101037648514;0.3310795549318717;0.002489330901308249;0.5753910711152636;0.0021621488360468333
56;gpt2_xl_wechsel_german;0.4387494786308276;0.001884292760296234;0.3313380711629322;0.0024625660407660583;0.5756157590235015;0.0021386211519547685
57;gpt2_xl_wechsel_german;0.43855992129202076;0.001864141628895169;0.33109077264900966;0.0024233729392042678;0.5754010295736204;0.002105290211290317
58;gpt2_xl_wechsel_german;0.4386590706162197;0.0018650232714324758;0.33129207480096134;0.002364223656852998;0.575576114604026;0.0020531228915343135
59;gpt2_xl_wechsel_german;0.4387126840353359;0.0018615223740532758;0.3312717862360185;0.002473376941335842;0.575558144090801;0.002147933981838373
60;gpt2_xl_wechsel_german;0.43867833785602267;0.0018678585355523726;0.3311862452190391;0.0025650968200248057;0.5754835268487128;0.0022272191882410416
